sentence,id,year,HasGroup
"Les frais de santé, d’éducation, de garderie ont explosé, et « les employeurs offrent moins de prestations sociales alors que les Américains doivent gérer de plus grosses dépenses.",24468,,"[[63, 77, 'HasGroup'], [126, 140, 'HasGroup']]"
"Dans l’Iowa, on prend très au sérieux le problème des migrants clandestins.",24471,,"[[50, 74, 'HasGroup']]"
"Il rappelle que le chômage détruit les chômeurs, y compris physiquement : ils ont en effet une mortalité près de trois fois supérieure à celle des actifs.",24472,,"[[35, 47, 'HasGroup']]"
"Des tentatives renouvelées se situent dans cette perspective, parfois liées à une communauté agrarienne.",24479,,"[[78, 103, 'HasGroup']]"
"Il est le président des Colombiens, chef du gouvernement, propriétaire du cirque pour les quatre années à venir, la négociation doit passer par lui, pas par le peuple.",24482,,"[[20, 34, 'HasGroup']]"
Objectif : terroriser la population civile afin de neutraliser la résistance vietnamienne.,24483,,"[[63, 89, 'HasGroup']]"
"Leurs rivaux traditionnels, les Meshud (les « panthères » du « Grand Jeu »), s’étaient attiré la bienveillance de l’armée pakistanaise dans le but de prévenir tout déséquilibre en faveur de leurs ennemis waziris.",24486,,"[[28, 38, 'HasGroup'], [190, 211, 'HasGroup']]"
"Les élites politiques se sont retrouvées en tête-à-tête avec le peuple, qui leur réclamait des richesses qu’elles n’avaient pas les moyens de lui donner.",24487,,"[[0, 21, 'HasGroup']]"
"«L
es fistules obstétricales sont comparables à la lèpre, car elles entraînent également l’exclusion des malades, affirme le docteur Ludovic Falandry, un chirurgien français qui dirige le service d’urologie à l’hôpital de Niamey, la capitale du Niger.",24498,,"[[101, 112, 'HasGroup']]"
"« Actuellement, il y a des policiers municipaux qui n’ont pas été payés depuis un an !",24503,,"[[23, 47, 'HasGroup']]"
"Aujourd’hui, comme tous les habitants du Kurdistan turc, il subit à nouveau une restriction de ses mouvements.",24508,,"[[19, 55, 'HasGroup']]"
Les « éléments de repérage » proposés pourraient s’appliquer à presque tous les enfants.,24509,,"[[63, 87, 'HasGroup']]"
"En quatre vagues successives, échelonnées entre 1996 et 2000, plus de deux cents militants ont démissionné.",24514,,"[[62, 90, 'HasGroup']]"
"Sans préjuger de ce qui pourrait se passer alors, et dont les Grecs nous donnerons peut-être bientôt un avant-goût, il est utile de se souvenir qu’un groupe qui n’est pas naturellement méchant ne le devient jamais autant qu’à force d’avoir été maltraité et surtout de se retrouver dans une situation de laquelle on ne cesse de lui répéter qu’il n’y a aucune issue — aucune autre que celle qui le maltraite.",24516,,"[[58, 67, 'HasGroup']]"
120 000 familles paysannes avaient reçu des terres expropriées aux latifundistes.,24518,,"[[0, 26, 'HasGroup'], [63, 80, 'HasGroup']]"
"Dans le cadre régional du Proche-Orient arabe, la société palestinienne s’est longtemps singularisée par la vitalité du réseau associatif moderne, qui constituait — à côté des formes traditionnelles d’organisation que sont la famille, la mosquée, l’église ou la communauté villageoise — une base de résistance à l’occupation.",24520,,"[[47, 71, 'HasGroup'], [312, 324, 'HasGroup']]"
"Le caractère liberticide du texte est tellement apparent qu’il est stipulé, en annexe, que « rien dans la décision-cadre ne peut être interprété comme visant à réduire ou à entraver des droits ou libertés fondamentales tels le droit de grève, la liberté de réunion, d’association ou d’expression, y compris le droit de fonder avec d’autres des syndicats et de s’affilier pour la défense de ses intérêts et le droit de manifester qui s’y rattache (5).",24522,,"[[340, 353, 'HasGroup']]"
"L’enquête diffusée par France Info (22 juin 2019) rapporte l’expérience de la journaliste Sandhya Ravishankar, qui fut harcelée : « La mafia du sable a des connexions avec des responsables politiques, des policiers et des fonctionnaires au sein même du gouvernement.",24523,,"[[132, 149, 'HasGroup'], [172, 199, 'HasGroup'], [201, 214, 'HasGroup'], [218, 236, 'HasGroup']]"
"Selon certaines estimations, les foyers mexicains consacrent en moyenne 14 % de leurs revenus à satisfaire les exigences de fonctionnaires corrompus — un chiffre qui atteint 33 % pour les familles dont les membres ne perçoivent que le salaire minimum (3).",24529,,"[[29, 49, 'HasGroup'], [121, 148, 'HasGroup'], [184, 250, 'HasGroup']]"
"Contrairement à l’IEP de Paris, qui comporte un corps très restreint d’enseignants permanents (une quarantaine, mais aucune femme) et qui emploie surtout des enseignants vacataires issus de l’administration et de l’économie — un millier environ (8) -, les IEP de province emploient surtout des universitaires.",24531,,"[[69, 93, 'HasGroup'], [154, 180, 'HasGroup'], [290, 308, 'HasGroup']]"
"Ils coupent l’herbe sous le pied de ceux des Blancs qui aiment se plaindre que des minorités, à leurs yeux dépourvues de mérite, cherchent à arracher, à coup de procédures ou de favoritisme, des avantages indus ou fondés sur des préjudices révolus.",24534,,"[[41, 92, 'HasGroup']]"
"Dans l’International Herald Tribune, William Pfaff relève qu’« il serait très difficile de trouver un groupe représentatif de voyageurs convaincus d’avoir bénéficié des mégafusions dans le secteur aérien, et il serait encore plus difficile de trouver des usagers britanniques pensant que la privatisation des chemins de fer leur a été le moins du monde profitable  (8) ».",24537,,"[[123, 203, 'HasGroup'], [251, 363, 'HasGroup']]"
"Claude Bébéar, Denis Kessler et François Ewald rivalisent d’ingéniosité pour élaborer des projets dans lesquels les assureurs, et plus généralement les complémentaires, disposeraient d’une place accrue.",24541,,"[[112, 125, 'HasGroup'], [148, 167, 'HasGroup']]"
"La droite hésite, écartelée entre des conservateurs qui veulent protéger les « valeurs » américaines et des néolibéraux qui, pour stimuler la croissance économique, prônent une plus grande ouverture des frontières.",24542,,"[[0, 16, 'HasGroup'], [34, 100, 'HasGroup'], [104, 213, 'HasGroup']]"
"Dans cette culture de la jeunesse se manifeste, selon les termes de Bernd Wagners, un « processus spontané » qui se dérobe à toute influence.",24544,,"[[22, 33, 'HasGroup']]"
"L’arrêté 39, daté du 19 septembre, ouvrait en effet l’ensemble du pays, à l’exception du secteur des ressources naturelles, aux investisseurs étrangers.",24548,,"[[124, 151, 'HasGroup']]"
"Au cours des derniers mois, ces travailleurs ont été licenciés massivement.",24555,,"[[28, 44, 'HasGroup']]"
"Les derniers prisonniers de l’ancien régime de Saïgon, défait en 1975, n’avaient été relâchés qu’en 1990.",24559,,"[[0, 53, 'HasGroup']]"
"Comment ne pas voir que cette démocratie en panne favorise, en premier lieu, l’expansion de l’extrême droite (3) ?",24562,,"[[92, 108, 'HasGroup']]"
"« Ce sont des étrangers qui ont fait l’Islande actuelle », reconnaît M. Torben Rasmussen, directeur de la Maison nordique de Reykjavik, centre culturel inauguré en 1968, mais dont l’origine remonte aux années 50, nombre de Scandinaves voulant alors équilibrer l’influence culturelle des Etats-Unis.",24565,,"[[10, 23, 'HasGroup'], [213, 234, 'HasGroup']]"
"» Par exemple, les détenus comptent pour 80 % d’un district du comté de Juneau, dans le Wisconsin.",24566,,"[[15, 26, 'HasGroup']]"
"Mais nous ne sommes plus au temps de la première guerre froide, et il est difficile de savoir dans quelle mesure ces largesses publiques peuvent « ruisseler », à la mode keynésienne, vers les citoyens ordinaires.",24568,,"[[188, 211, 'HasGroup']]"
"Ce faisant, cette gauche se rallie néanmoins sur une question essentielle à des gouvernements qu’elle combat.",24571,,"[[12, 24, 'HasGroup']]"
"Selon les responsables des réfugiés interrogés, la campagne de l’OTAN a exacerbé la situation déjà précaire des réfugiés en ralentissant leur intégration dans la société yougoslave, en interrompant la réinstallation des réfugiés dans des pays tiers et en empêchant l’acheminement régulier de l’aide humanitaire dont les réfugiés ne peuvent se passer (...).",24572,,"[[23, 46, 'HasGroup'], [108, 120, 'HasGroup'], [159, 180, 'HasGroup'], [216, 228, 'HasGroup'], [316, 328, 'HasGroup']]"
"Alors que, en Asie, les Japonais poursuivaient une guerre sans fin pour se rendre maîtres de la Chine, l’Allemagne mobilisa, en 1939, 3 millions de soldats au sein de la Wehrmacht pour occuper la Pologne.",24573,,"[[20, 32, 'HasGroup'], [134, 155, 'HasGroup']]"
"Prenant tous pour point de départ les intérêts de leur pays — et se souciant bien peu du sort de la population irakienne -, chacun des auteurs défend son point de vue, tout en prenant en compte les risques potentiels des choix qu’il propose.",24580,,"[[97, 120, 'HasGroup']]"
"Lorsqu’il achète Twitter, il renvoie par courrier électronique la moitié des salariés et rompt les contrats de plus de quatre mille prestataires externes, chargés notamment de la modération de contenus.",24587,,"[[63, 85, 'HasGroup']]"
"Rapidement, la rébellion sierra- léonaise poursuit ses propres objectifs.",24589,,"[[12, 41, 'HasGroup']]"
"L’économiste James Tobin observait déjà en 1975 — et le constat reste valable — l’exceptionnel décalage entre le produit intérieur brut (PIB) et le produit national brut (PNB) de Porto Rico, c’est-à-dire entre le revenu engendré dans l’île et le revenu de ses habitants (9).",24592,,"[[256, 269, 'HasGroup']]"
"Celui qui s’occupait de téléphone veut faire de la télévision, et vice versa ; toutes les entreprises de réseau, en particulier les vendeurs de flux et possesseurs d’un maillage communicationnel (électricité, téléphonie, eau, gaz, chemins de fer, sociétés d’autoroutes, etc.)",24593,,"[[79, 194, 'HasGroup']]"
"Ailleurs, quand on parle de réduction du temps de travail, on veut dire « temps partiel », ce qui représente, par exemple, 37,3 % de la population active aux Pays-Bas, et conduit, dans ce pays comme au Royaume-Uni, à afficher des chiffres de chômage artificiellement dégonflés.",24602,,"[[133, 153, 'HasGroup']]"
"De Juba, la capitale de la région, à Kajo Keji en passant par Bor, Wau, Malakal, Torit ou Kapoeta, les troupes de Khartoum gagnent du terrain sur les rebelles qui quadrillaient encore récemment l’essentiel du territoire.",24604,,"[[99, 122, 'HasGroup'], [146, 158, 'HasGroup']]"
Par quel miracle les ophtalmologues ne contribuent-ils pas davantage à la surpopulation carcérale ?,24605,,"[[17, 35, 'HasGroup']]"
"» Sans compter qu’identifier le judaïsme à la Shoah, c’est en exclure 60 % des juifs français, qui ne l’ont pas subie en Afrique du Nord.",24607,,"[[75, 93, 'HasGroup']]"
"« Ce procès a été fort imprudent, avoue M. Robert Voorhamme, président de la fédération anversoise du Parti socialiste flamand (SP.A).",24615,,"[[99, 133, 'HasGroup']]"
"Éduqués dans les mêmes écoles et universités que les managers de ces entreprises privées, leur culture n’est pas différente.",24620,,"[[49, 88, 'HasGroup']]"
Le Hamas en sortira renforcé.,24627,,"[[0, 8, 'HasGroup']]"
Ce phénomène est particulièrement accentué en France ou aux États-Unis (lire « Un pays miné par les homicides policiers ») par l’existence de puissants syndicats corporatistes.,24628,,"[[139, 175, 'HasGroup']]"
"Le quotidien des agents s’apparente à la gestion culpabilisante d’un océan infini de demandes nouvelles, en cours ou en retard entre lesquelles il faut, chaque jour, arbitrer en fonction d’urgences et de priorités difficiles à trancher.",24631,,"[[13, 23, 'HasGroup']]"
"D’un côté, le camp rebelle, le Front révolutionnaire uni (RUF), véritable maître du territoire, contrôle la moitié du pays et fait régner l’insécurité sur l’autre moitié, rendant impossible toute activité minière lourde comme celle que voudraient démarrer les petites compagnies (« junior companies »).",24634,,"[[28, 62, 'HasGroup']]"
"En réalité, pour les migrants, tout est question de moyens.",24639,,"[[17, 29, 'HasGroup']]"
"Cela n’a rien de surprenant : les jeunes femmes étant les plus handicapées par les grossesses à répétition et les soins à donner aux jeunes enfants, tout ce qui favorise leur autonomie, leur capacité d’expression et de décision tend à espacer les naissances.",24645,,"[[30, 47, 'HasGroup'], [129, 147, 'HasGroup']]"
"Un important groupe — de rudes bédouins, souvent illettrés, en provenance du nord de la Syrie — se tailla une réputation particulièrement mauvaise, et les autochtones, aussi bien chiites que sunnites, leur imputèrent toutes sortes de méfaits.",24653,,"[[0, 93, 'HasGroup'], [151, 199, 'HasGroup']]"
Je n’ai pas envie d’aller crier misère comme tous les harragas (les sans-papiers).,24671,,"[[45, 62, 'HasGroup'], [64, 80, 'HasGroup']]"
Car le RSS demeure la matrice du BJP.,24677,,"[[4, 10, 'HasGroup'], [30, 36, 'HasGroup']]"
"« Au même titre que les ressources naturelles, les Indiens sont l’objet de la conquête.",24679,,"[[47, 58, 'HasGroup']]"
