id,text,outlet,country,year,labels,categories
3172,"Dans le parc, les enfants pourront participer à différents ateliers de maquillages ou de confection de masques, de tresses ou de moustaches.",Parisien,France,2000,"minors, including children and pupils",age_and_family_status
2017,"Im Gespräch mit der ""Tageszeitung"" sagte Behrends auf die Frage, ob die Vorfälle charakteristisch für die CDU seien: ""Ach, kommen Sie, das ist doch nicht nur in der CDU so.",FAZ,Germany,2021,politicians and high-ranking officials,profession
2006,---Trotz großer Marketinganstrengungen der Post hat sich nur eine kleine Minderheit einen speziellen elektronischen Briefkasten für E-Post eingerichtet.,FAZ,Germany,2021,,
7714,"Der Labour-Abgeordnete Toby Perkins forderte in diesem Jahr im Unterhaus ""ein Lied für England"" und fragte: ""Wann singen auch wir bei großen  Sportereignissen endlich unsere eigene Hymne?""",FAZ,Germany,2021,politicians and high-ranking officials,profession
3894,"Je souhaite qu'on donne, notamment aux jeunes, les moyens de s'engager plus facilement dans la création d'entreprise ', a-t-il plaidé.",Figaro,France,2002,"youth, including students and apprentices",age_and_family_status
9631,"La décision prise par la SNCF d’accorder aux couples du même sexe les réductions consenties aux couples hétérosexuels est également un succès, même si la condition est de fournir un certificat de vie commune délivré par la mairie du lieu de résidence, ce qui renvoie à l’obstacle précédent...",MondeDiplo,France,1996,LGBTQIA+;cisgender and heterosexuals;couples,age_and_family_status;identities
3238,"Agées pour la plupart de 50 à 70 ans, les femmes visées par le duo de voleurs ont parfois été sérieusement malmenées.",Parisien,France,2000,elderly;women,age_and_family_status;identities
4425,Beauvais DE NOTRE ENVOYE SPECIAL LE MATCH des extrêmes a tourné en faveur du leader.,Parisien,France,2000,,
4745,"Dans le sondage BVA/Paris-Match (14 au 16 mars, 1 026 personnes) qui paraît aujourd'hui, le candidat du PS recule de 2 points au premier tour, ce qui le place à 22 % contre 25 % à son rival de l'Elysée, en hausse de 4 points.",Figaro,France,2002,politicians and high-ranking officials,profession
2079,Bei Bedarf könnten bis zum Herbst etwa 1000 Klassen dazukommen.---  Die älteren Flüchtlinge zwischen 16 und 21 werden zwei Jahre lang in speziellen Klassen an den Berufsschulen unterrichtet und sollen im Idealfall danach fit für eine Ausbildung sein - oder mit speziellen Kursen weiter unterstützt werden.,SZ,Germany,2016,"people with an immigration background, including immigrants;youth, including students and apprentices",age_and_family_status;identities
5220,"Les syndicats exigent en effet des modifications à l'accord signé le 20 décembre, quelques heures avant la dévaluation.",Monde,France,1995,wage and salary earners,labor_market_position
397,Gold---Preis für das Edelmetall springt auf 914 Dollar---Die zunehmende Angst vor einer Rezession in den USA hat die Anleger am Montag wieder in Goldanlagen getrieben.,Welt,Germany,2008,"capital owners, investors and shareholders",socio_economic_position
2789,"Er macht dieser Tage einen ziemlich genervten Eindruck.---Seit fünf Jahren ist Gerhartz oberster Chef der »Weißen Flotte«, doch bis heute fremdelt der Kampfjetpilot mit den Luxusfliegern, dem First-class-Service, den seine Soldatinnen und Soldaten für die Top-Politiker anbieten.",Spiegel,Germany,2023,politicians and high-ranking officials;soldiers,profession
6587,"  Vor einem Jahr, erinnert sich die Vilsbiburger Grünen-Stadträtin Floegel, habe sie die Unterschriften persönlich in Berlin abgegeben.",SZ,Germany,2015,politicians and high-ranking officials,profession
9298,"Il se donne pour objectif de traiter la question de la récidive qui contribue à saturer les prisons, les mêmes détenus y revenant à intervalles réguliers.",Liberation,France,2001,"offenders, criminals, prisoners and/or accused people",social_deviance
4073,"Il regrette par exemple que « la plupart » des conseils de quartier n'aient pas été consultés pour l'élaboration des objectifs du contrat de ville 2000-2006, alors que les délégués de quartier étaient censés y contribuer.",Parisien,France,2000,,
5575,"En matière de prévention, une équipe d'éducateurs de rue travaille depuis un an et demi dans le quartier Saint-Blaise et une autre équipe arrivera dans les prochains mois aux Amandiers.",Parisien,France,2000,teachers and educators,profession
9568,Davon seien auch zahlreiche legal vermietende Nutzer betroffen.,SZ,Germany,2018,real-estate owners,real_estate_ownership
9163,(1) Sondage Ipsos effectué les 22 et 23 juillet sur 528 salariés âgés de 18 à 65 ans.,Liberation,France,1998,wage and salary earners,labor_market_position
5356,Non seulement parce qu'un tel match doit rapporter beaucoup d'argent mais aussi parce qu'il paraissait inconcevable que le plus grand nombre d'insulaires ne puisse pas assister à la consécration de leur équipe.,Monde,France,1995,athletes,profession
6674,"Innerhalb der Oberpfalz durfte er sich frei bewegen.---  Nach Angaben des Innenministeriums lebten Ende Juli 12 554 Ausländer in Bayern, deren Abschiebung ausgesetzt ist.",SZ,Germany,2017,"people with an immigration background, including immigrants",identities
7591,"Wurde von den Mitspielern gesucht, mit vielen klugen Pässen und guten Seitenwechseln.",Bild,Germany,2022,athletes,profession
1520,Und welche Gladbacher sind vielleicht nicht gerade die besten Freunde?,Bild,Germany,2021,,
9257,"C'est fou ce que ça rapporte, les petits, sans compter les grandes clameurs médiatiques contre les «pédocriminels»; des affreux, certes.",Liberation,France,2001,"minors, including children and pupils",age_and_family_status
1379,"Minute war es eines jener Duelle, bei dem der Zuschauer im Stadion viel mehr vom Spiel hat als der Zuschauer am Fernseher.",SZ,Germany,2015,,
5673,Wertvoll werden Frauen nur durch die Geburt eines Sohnes.,Zeit,Germany,1995,"men;minors, including children and pupils;women",age_and_family_status;identities
1024,"Häufig riefen die Männer vorher an, um sicherzugehen, dass ihre Frauen mit keinem Penis in Kontakt kämen.",Spiegel,Germany,2023,men;women,identities
2588,Für Notebooks etwa nennt Terratec vorsichtshalber Intel-i7-Prozessoren (4790 oder höher) als Mindestvoraussetzung.,FAZ,Germany,2021,,
6499,"Jetzt wird es doch ein Streckbetrieb  ""---Plastischste Schilderung---""Er war bei den Politikern ein Rockstar"", erklärt Jobatey den Habeck-Hype.",Bild,Germany,2022,politicians and high-ranking officials,profession
5622,"""Kein Engländer hätte ein Problem damit, wenn Wales als Gruppenzweiter die nächste Runde erreicht"", sagte der  englische Fan-Sprecher Mark Perryman dem Magazin ""11 Freunde"".",FAZ,Germany,2021,,
7048,"Bei der Lektüre stieß sie auf Fehler der damaligen Ermittler: Zeugen, die nicht ausreichend belehrt wurden, Alibis, die nicht zeitnah geprüft wurden.",Spiegel,Germany,2023,security forces,profession
5009,"Lundi 2 janvier, la chaîne du groupe Bouygues a donc publié la liste des 100 meilleures audiences de télévision en 1994, selon les chiffres de Médiamat-Médiamétrie comprenant les individus de quatre ans et plus.",Monde,France,1995,"minors, including children and pupils",age_and_family_status
2858,"Nachts flaut der Wind ab, die Luftfeuchtigkeit steigt, das Feuer legt sich schlafen, so sagen es die Feuerwehrleute tatsächlich.",Spiegel,Germany,2023,other professions,profession
7678,Das Konzept habe der Flüchtlingsrat kürzlich sogar den anderen Bundesländern zur Nachahmung empfohlen.,SZ,Germany,2016,,
5772,Die Vertreter zeigen sich genervt  von der Hängepartie und üben sich mit ihrem großen Aktienpaket noch in Zurückhaltung.,FAZ,Germany,2021,CEOs and corporate leaders,labor_market_position
5843,"Viele innovative Servicedienstleister sind in der Hansestadt genauso beheimatet, wie die Unternehmenszentralen mehrerer großer Krankenkassen"", sagt Professor Heinz Lohmann, langjähriger Chef des kommunalen Klinikkonzerns LBK Hamburg und unterdessen Berater in der Gesundheitswirtschaft.---Hinzu kämen viele Krankenhäuser und sonstige Medizinanbieter.",Welt,Germany,2008,CEOs and corporate leaders;entrepreneurs,labor_market_position
6600,"Allein die Personalkosten in Bochum seien um das Zehnfache höher als in den osteuropäischen Ländern Ungarn und Rumänien, in die nun die Produktion verlagert wird.---Zudem könnten bei der Verlagerung nach Ungarn auch staatliche Hilfen in Anspruch genommen werden.",Welt,Germany,2008,wage and salary earners,labor_market_position
5833,"""Man darf aber nicht vergessen, dass eine Koalition mit den Grünen ein großes Risiko für die CDU-Stammwählerschaft ist"", mahnt Spreng.",Welt,Germany,2008,politicians and high-ranking officials,profession
1630,Aber der Erste Senat zeigt der Regierung und den Arbeitgebern zugleich sehr deutlich ihre Grenzen.,Zeit,Germany,1995,employers,labor_market_position
4889,"XXIIe exposition de peinture et de sculpture sur le thème « le Mouvement » samedi et dimanche et de 10 heures à 19 heures, dans la salle Van-Dongen, place de la mairie.",Parisien,France,2000,,
4527,"Jean-Louis Debré, premier secrétaire général adjoint et porte-parole du RPR, a déclaré : « Dans cet exercice traditionnel qu'est la présentation des voeux du président de la République à la nation, François Mitterrand, à juste titre, a affirmé que l'élection présidentielle doit être l'occasion d'un grand débat.",Monde,France,1995,politicians and high-ranking officials,profession
3524,"Mais il s'est polarisé sur quelques grands pays émergents, excluant les plus pauvres.",Figaro,France,2002,,
5905,"Auf der anderen, der israelisch besetzten Seite stehen noch einmal so viele Menschen.",Zeit,Germany,1995,,
7283,"Sowohl die privaten als auch die staatlichen Konsumausgaben seien auch im dritten Quartal weiter gestiegen, teilten die Statistiker mit.",FAZ,Germany,2021,scientists and professors,profession
3608,"Chaque génération tchétchène reprend les armes, obligeant la Russie à maintenir une administration militaire en Tchétchénie jusqu'à la révolution de 1917, cas unique parmi les autres colonies de l'Empire.",Monde,France,1995,,
9079,"Une habitante a filmé l'intervention des policiersLe parquet de Versailles a en tout cas saisi l'inspection générale de la police nationale (IGPN), la police des polices, pour faire toute la lumière sur ces violences présumées",Parisien,France,2017,security forces,profession
5221,"Une ville au bord de la faillite

Mais Washington attend de savoir qui est vraiment son maire : est-ce le Marion Barry de 1979, symbole d'une gestion « démocratique, ouverte, compatissante, à l'écoute » des citoyens ?",Monde,France,1995,,
235,Die Brücke war voll mit Leuten mit Angeln und alten und jungen Leuten und lebendigen Leuten und apathischen Leuten.,Welt,Germany,2008,"elderly;youth, including students and apprentices",age_and_family_status
7154,"---Es sind die Wähler des Vereinigten Königreichs, die diese Entscheidung treffen nach einer aggressiv geführten Kampagne, in der mit Mythen und Lügen nicht gegeizt wurde und deren schrecklicher  Tiefpunkt die Ermordung der Labour-Abgeordneten Jo Cox war, die für den Verbleib in der EU eintrat.",FAZ,Germany,2021,politicians and high-ranking officials,profession
3797,"Pour le reste, c'est-à-dire le « direct », les témoignages sur le vif, les récits de bombardements aériens contre les populations civiles, il a fallu compter sur une poignée de courageux journalistes occidentaux restés à Grozny, en dépit de tous les dangers.",Monde,France,1995,journalists,profession
4119,"Dans le camp adverse, les troupes se trouvent également décimées.",Parisien,France,2000,soldiers,profession
5002,"Ceux qui ont été maintenus en poste ou promus sont, souvent, des amis de Michel Charasse, l'homme qui, au palais de l'Elysée, « fait » les mouvements préfectoraux depuis quatorze ans.",Monde,France,1995,,
3801,La sécurité est d'abord la responsabilité de l'Etat et celui-ci doit coordonner son action et celle des autres acteurs de la sécurité.,Parisien,France,2000,security forces,profession
6963,"Zwar dürfen Ausländer, die ihren Hauptwohnsitz nicht nach Österreich verlegen, nur Objekte in ausgewiesenen Zweitwohnsitzregionen erwerben und sind verpflichtet, Immobilien außerhalb dieser Sonderzonen als Ferienobjekte an andere Touristen zu vermieten - damit der Fremdenverkehr profitieren kann.",Welt,Germany,2008,consumers and clients,social_roles_and_behavior
